date,amount_raw,amount,currency,operation,merchant,details,bank,source_file
2025-08-20,"- 350,00 KZT",-350.0,KZT,Purchases,NU,NU,Kaspi Bank,kaspi_ru_2.pdf
2025-08-20,"- 990,00 KZT",-990.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-08-20,"- 3 090,00 KZT",-3090.0,KZT,Purchases,Pharmacom,Pharmacom,Kaspi Bank,kaspi_ru_2.pdf
2025-08-20,"- 1 600,00 KZT",-1600.0,KZT,Purchases,HP COFFEE,HP COFFEE,Kaspi Bank,kaspi_ru_2.pdf
2025-08-20,"- 1 590,00 KZT",-1590.0,KZT,Purchases,Flat White,Flat White,Kaspi Bank,kaspi_ru_2.pdf
2025-08-21,"- 500,00 KZT",-500.0,KZT,Transfers,,Абылайхан С.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-21,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-08-21,"- 90,00 KZT",-90.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-08-21,"- 469,00 KZT",-469.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-08-21,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-08-21,"- 250,00 KZT",-250.0,KZT,Transfers,,Мансур Д.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-21,"- 200,00 KZT",-200.0,KZT,Purchases,ТОО ТА Фарм НУ,ТОО ТА Фарм НУ,Kaspi Bank,kaspi_ru_2.pdf
2025-08-22,"- 405,00 KZT",-405.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2025-08-22,"- 900,00 KZT",-900.0,KZT,Purchases,Q-tea Ночная Витрина,Q-tea Ночная Витрина,Kaspi Bank,kaspi_ru_2.pdf
2025-08-23,"- 910,00 KZT",-910.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-08-23,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Абзал А.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-23,"- 1 000,00 KZT",-1000.0,KZT,Purchases,Golden Hall 2,Golden Hall 2,Kaspi Bank,kaspi_ru_2.pdf
2025-08-23,"- 3 000,00 KZT",-3000.0,KZT,Purchases,Golden Hall 2,Golden Hall 2,Kaspi Bank,kaspi_ru_2.pdf
2025-08-23,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-08-23,"- 1 090,00 KZT",-1090.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-08-23,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,Анар К.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-23,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-08-24,"- 5 000,00 KZT",-5000.0,KZT,Purchases,ип Азубаева,ип Азубаева,Kaspi Bank,kaspi_ru_2.pdf
2025-08-24,"+ 4 000,00 KZT",4000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-08-24,"- 500,00 KZT",-500.0,KZT,Transfers,,Абылайхан С.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-24,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,Айдос Ж.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-24,"+ 3 300,00 KZT",3300.0,KZT,Replenishment,,Ернар С.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-24,"- 2 800,00 KZT",-2800.0,KZT,Transfers,,Айдос Ж.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-24,"+ 560,00 KZT",560.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-08-24,"- 560,00 KZT",-560.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-08-25,"- 150,00 KZT",-150.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru_2.pdf
2025-08-25,"- 5 000,00 KZT",-5000.0,KZT,Purchases,NU.EDU.KZ,NU.EDU.KZ,Kaspi Bank,kaspi_ru_2.pdf
2025-08-25,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-08-25,"- 1 250,00 KZT",-1250.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_ru_2.pdf
2025-08-26,"- 1 200,00 KZT",-1200.0,KZT,Transfers,,Айым Ш.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-26,"- 200,00 KZT",-200.0,KZT,Transfers,,Анель А.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-27,"- 600,00 KZT",-600.0,KZT,Purchases,SEVEN,SEVEN,Kaspi Bank,kaspi_ru_2.pdf
2025-08-27,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-08-27,"+ 3 400,00 KZT",3400.0,KZT,Replenishment,,Наргиза И.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-27,"- 19 000,00 KZT",-19000.0,KZT,Purchases,ип Азубаева,ип Азубаева,Kaspi Bank,kaspi_ru_2.pdf
2025-08-27,"+ 6 800,00 KZT",6800.0,KZT,Replenishment,,Нұрсұлтан А.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-27,"+ 3 333,00 KZT",3333.0,KZT,Replenishment,,Досан С.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-27,"+ 3 428,00 KZT",3428.0,KZT,Replenishment,,Батырхан Ш.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-27,"+ 4 000,00 KZT",4000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-08-27,"+ 3 400,00 KZT",3400.0,KZT,Replenishment,,Асет Б.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-27,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-08-28,"- 1 200,00 KZT",-1200.0,KZT,Purchases,Drinkit 5 QR,Drinkit 5 QR,Kaspi Bank,kaspi_ru_2.pdf
2025-08-28,"- 250,00 KZT",-250.0,KZT,Purchases,Супермаркет GALMART,Супермаркет GALMART,Kaspi Bank,kaspi_ru_2.pdf
2025-08-28,"- 1 290,00 KZT",-1290.0,KZT,Purchases,Central Astana,Central Astana,Kaspi Bank,kaspi_ru_2.pdf
2025-08-29,"+ 6 500,00 KZT",6500.0,KZT,Replenishment,,Айым Ш.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-29,"- 49 885,00 KZT",-49885.0,KZT,Purchases,The Pocha,The Pocha,Kaspi Bank,kaspi_ru_2.pdf
2025-08-29,"+ 45 900,00 KZT",45900.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-08-29,"+ 7 535,00 KZT",7535.0,KZT,Replenishment,,Айдын О.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-29,"+ 6 250,00 KZT",6250.0,KZT,Replenishment,,Рахат С.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-29,"- 1 340,00 KZT",-1340.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-08-29,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-08-29,"- 1 000,00 KZT",-1000.0,KZT,Purchases,keenfort,keenfort,Kaspi Bank,kaspi_ru_2.pdf
2025-08-29,"+ 1 500,00 KZT",1500.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-08-29,"- 250,00 KZT",-250.0,KZT,Purchases,Рахмет!!! Спасибо!!!,Рахмет!!! Спасибо!!!,Kaspi Bank,kaspi_ru_2.pdf
2025-08-29,"- 1 750,00 KZT",-1750.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_ru_2.pdf
2025-08-30,"- 886,00 KZT",-886.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2025-08-30,"- 5 600,00 KZT",-5600.0,KZT,Purchases,Супермаркет GALMART,Супермаркет GALMART,Kaspi Bank,kaspi_ru_2.pdf
2025-08-30,"- 650,00 KZT",-650.0,KZT,Purchases,WEDRINK,WEDRINK,Kaspi Bank,kaspi_ru_2.pdf
2025-08-30,"- 1 690,00 KZT",-1690.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2025-08-30,"- 3 000,00 KZT",-3000.0,KZT,Transfers,,Нурай С.,Kaspi Bank,kaspi_ru_2.pdf
2025-08-30,"- 550,00 KZT",-550.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2025-08-31,"- 150,00 KZT",-150.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru_2.pdf
2025-08-31,"- 3 606,00 KZT",-3606.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2025-08-31,"- 1 400,00 KZT",-1400.0,KZT,Purchases,HP Canteen,HP Canteen,Kaspi Bank,kaspi_ru_2.pdf
2025-08-31,"- 2 660,00 KZT",-2660.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-08-31,"- 30,00 KZT",-30.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru_2.pdf
2025-09-01,"- 550,00 KZT",-550.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2025-09-01,"- 1 200,00 KZT",-1200.0,KZT,Purchases,Fudzi Cafe,Fudzi Cafe,Kaspi Bank,kaspi_ru_2.pdf
2025-09-01,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-09-01,"+ 19 800,00 KZT",19800.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-09-01,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-09-02,"- 3 144,00 KZT",-3144.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2025-09-02,"+ 400,00 KZT",400.0,KZT,Replenishment,,Айым Ш.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-02,"- 385,00 KZT",-385.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2025-09-02,"- 405,00 KZT",-405.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2025-09-02,"- 2 590,00 KZT",-2590.0,KZT,Purchases,Doner na Abaya,Doner na Abaya,Kaspi Bank,kaspi_ru_2.pdf
2025-09-02,"- 1 380,00 KZT",-1380.0,KZT,Transfers,,Абылайхан С.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-02,"- 8 620,00 KZT",-8620.0,KZT,Purchases,MINISO,MINISO,Kaspi Bank,kaspi_ru_2.pdf
2025-09-02,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,Абылайхан С.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-03,"- 1 090,00 KZT",-1090.0,KZT,Purchases,Central Astana,Central Astana,Kaspi Bank,kaspi_ru_2.pdf
2025-09-03,"- 1 606,00 KZT",-1606.0,KZT,Purchases,Супермаркет GALMART,Супермаркет GALMART,Kaspi Bank,kaspi_ru_2.pdf
2025-09-03,"- 200,00 KZT",-200.0,KZT,Purchases,Рахмет!!! Спасибо!!!,Рахмет!!! Спасибо!!!,Kaspi Bank,kaspi_ru_2.pdf
2025-09-03,"- 1 925,00 KZT",-1925.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2025-09-04,"- 649,00 KZT",-649.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2025-09-04,"- 2 200,00 KZT",-2200.0,KZT,Transfers,,Темірлан Қ.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-04,"- 1 200,00 KZT",-1200.0,KZT,Purchases,DailyCup,DailyCup,Kaspi Bank,kaspi_ru_2.pdf
2025-09-04,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-09-05,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,Рахат С.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-05,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,В Kaspi Терминале,Kaspi Bank,kaspi_ru_2.pdf
2025-09-05,"- 1 450,00 KZT",-1450.0,KZT,Purchases,Fermento NU,Fermento NU,Kaspi Bank,kaspi_ru_2.pdf
2025-09-06,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-09-06,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-09-06,"- 250,00 KZT",-250.0,KZT,Purchases,NU,NU,Kaspi Bank,kaspi_ru_2.pdf
2025-09-06,"- 650,00 KZT",-650.0,KZT,Purchases,SEVEN,SEVEN,Kaspi Bank,kaspi_ru_2.pdf
2025-09-06,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-09-06,"+ 430,00 KZT",430.0,KZT,Replenishment,,Əсел С.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-06,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-09-06,"+ 2 400,00 KZT",2400.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-09-06,"- 1 720,00 KZT",-1720.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-09-06,"+ 430,00 KZT",430.0,KZT,Replenishment,,Зарина М.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-07,"- 393,00 KZT",-393.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2025-09-08,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-09-09,"- 1 745,00 KZT",-1745.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2025-09-09,"- 1 400,00 KZT",-1400.0,KZT,Purchases,ИП ZHANDOS,ИП ZHANDOS,Kaspi Bank,kaspi_ru_2.pdf
2025-09-09,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-09-09,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-09-09,"- 630,00 KZT",-630.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-09-10,"- 1 958,00 KZT",-1958.0,KZT,Purchases,OZON,OZON,Kaspi Bank,kaspi_ru_2.pdf
2025-09-10,"+ 1 175,00 KZT",1175.0,KZT,Purchases,Magnum,Magnum,Kaspi Bank,kaspi_ru_2.pdf
2025-09-10,"- 13 279,00 KZT",-13279.0,KZT,Purchases,Magnum,Magnum,Kaspi Bank,kaspi_ru_2.pdf
2025-09-10,"+ 25 000,00 KZT",25000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-09-10,"- 740,00 KZT",-740.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-09-10,"- 650,00 KZT",-650.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2025-09-11,"+ 1 655,01 KZT",1655.01,KZT,Replenishment,,Темірлан Қ.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-11,"- 2 334,00 KZT",-2334.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2025-09-11,"- 150,00 KZT",-150.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru_2.pdf
2025-09-11,"- 490,00 KZT",-490.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2025-09-11,"- 75,00 KZT",-75.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2025-09-11,"- 500,00 KZT",-500.0,KZT,Purchases,Рахмет!!! Спасибо!!!,Рахмет!!! Спасибо!!!,Kaspi Bank,kaspi_ru_2.pdf
2025-09-11,"- 800,00 KZT",-800.0,KZT,Purchases,"Bambino, Силквэй 1эт","Bambino, Силквэй 1эт",Kaspi Bank,kaspi_ru_2.pdf
2025-09-11,"- 1 900,00 KZT",-1900.0,KZT,Purchases,ЛЕПИМ и ВАРИМ Mega Silk Way,ЛЕПИМ и ВАРИМ Mega Silk Way,Kaspi Bank,kaspi_ru_2.pdf
2025-09-11,"- 840,00 KZT",-840.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-09-12,"- 3 900,00 KZT",-3900.0,KZT,Transfers,,Ариана К.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-12,"- 3 230,00 KZT",-3230.0,KZT,Purchases,Пабло Назарбаев Университет,Пабло Назарбаев Университет,Kaspi Bank,kaspi_ru_2.pdf
2025-09-12,"- 600,00 KZT",-600.0,KZT,Purchases,Алые Паруса Mega Silk Way,Алые Паруса Mega Silk Way,Kaspi Bank,kaspi_ru_2.pdf
2025-09-12,"+ 3 500,00 KZT",3500.0,KZT,Replenishment,,Дарын Д.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-12,"- 1 575,00 KZT",-1575.0,KZT,Purchases,Qazaq Catering,Qazaq Catering,Kaspi Bank,kaspi_ru_2.pdf
2025-09-12,"+ 3 500,00 KZT",3500.0,KZT,Replenishment,,Абылай Ж.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-12,"+ 3 500,00 KZT",3500.0,KZT,Replenishment,,Диас А.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-13,"- 495,00 KZT",-495.0,KZT,Purchases,Супермаркет GALMART,Супермаркет GALMART,Kaspi Bank,kaspi_ru_2.pdf
2025-09-13,"- 8 000,00 KZT",-8000.0,KZT,Purchases,TTP*BAO-ASTANA.KZ,TTP*BAO-ASTANA.KZ,Kaspi Bank,kaspi_ru_2.pdf
2025-09-13,"+ 4 000,00 KZT",4000.0,KZT,Replenishment,,Батырхан Ш.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-13,"+ 3 500,00 KZT",3500.0,KZT,Replenishment,,Нұрсұлтан А.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-13,"+ 1 900,00 KZT",1900.0,KZT,Replenishment,,Батырхан Ш.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-13,"- 3 800,00 KZT",-3800.0,KZT,Purchases,KINO.KZ,KINO.KZ,Kaspi Bank,kaspi_ru_2.pdf
2025-09-14,"- 550,00 KZT",-550.0,KZT,Purchases,NU,NU,Kaspi Bank,kaspi_ru_2.pdf
2025-09-14,"- 105,00 KZT",-105.0,KZT,Purchases,Боба Туркестан,Боба Туркестан,Kaspi Bank,kaspi_ru_2.pdf
2025-09-14,"- 2 600,00 KZT",-2600.0,KZT,Transfers,,Мансур Д.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-15,"- 2 149,00 KZT",-2149.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2025-09-15,"- 890,00 KZT",-890.0,KZT,Purchases,YANDEX.GO,YANDEX.GO,Kaspi Bank,kaspi_ru_2.pdf
2025-09-15,"+ 15 000,00 KZT",15000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-09-15,"- 1 840,00 KZT",-1840.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2025-09-16,"- 1 500,00 KZT",-1500.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2025-09-17,"- 1 690,00 KZT",-1690.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2025-09-17,"- 200,00 KZT",-200.0,KZT,Purchases,NU,NU,Kaspi Bank,kaspi_ru_2.pdf
2025-09-17,"- 600,00 KZT",-600.0,KZT,Purchases,NU,NU,Kaspi Bank,kaspi_ru_2.pdf
2025-09-17,"- 1 980,00 KZT",-1980.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2025-09-17,"- 5 885,00 KZT",-5885.0,KZT,Purchases,Happy Cake,Happy Cake,Kaspi Bank,kaspi_ru_2.pdf
2025-09-18,"+ 3 669,00 KZT",3669.0,KZT,Replenishment,,Батырхан Ш.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-18,"+ 3 700,00 KZT",3700.0,KZT,Replenishment,,Сабина А.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-18,"+ 1 111,00 KZT",1111.0,KZT,Replenishment,,Айым Ш.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-19,"- 3 600,00 KZT",-3600.0,KZT,Purchases,KINO.KZ,KINO.KZ,Kaspi Bank,kaspi_ru_2.pdf
2025-09-19,"- 700,00 KZT",-700.0,KZT,Purchases,keenfort,keenfort,Kaspi Bank,kaspi_ru_2.pdf
2025-09-19,"- 465,00 KZT",-465.0,KZT,Purchases,Супермаркет GALMART,Супермаркет GALMART,Kaspi Bank,kaspi_ru_2.pdf
2025-09-19,"- 2 950,00 KZT",-2950.0,KZT,Purchases,KFC 12745,KFC 12745,Kaspi Bank,kaspi_ru_2.pdf
2025-09-20,"- 90,00 KZT",-90.0,KZT,Purchases,Meloman/Marwin,Meloman/Marwin,Kaspi Bank,kaspi_ru_2.pdf
2025-09-20,"- 1 493,00 KZT",-1493.0,KZT,Purchases,Meloman/Marwin,Meloman/Marwin,Kaspi Bank,kaspi_ru_2.pdf
2025-09-20,"- 2 200,00 KZT",-2200.0,KZT,Transfers,,Əмірбек А.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-20,"+ 6 000,00 KZT",6000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-09-20,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,Əмірбек А.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-20,"+ 999,00 KZT",999.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-09-20,"- 90,00 KZT",-90.0,KZT,Purchases,Doner na Abaya,Doner na Abaya,Kaspi Bank,kaspi_ru_2.pdf
2025-09-20,"- 600,00 KZT",-600.0,KZT,Purchases,WEDRINK KR,WEDRINK KR,Kaspi Bank,kaspi_ru_2.pdf
2025-09-21,"- 150,00 KZT",-150.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru_2.pdf
2025-09-21,"- 280,00 KZT",-280.0,KZT,Transfers,,Темірлан Қ.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-21,"- 2 500,00 KZT",-2500.0,KZT,Transfers,,Темірлан Қ.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-21,"+ 14 000,00 KZT",14000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru_2.pdf
2025-09-21,"- 617,00 KZT",-617.0,KZT,Purchases,SMALL,SMALL,Kaspi Bank,kaspi_ru_2.pdf
2025-09-21,"- 1 300,00 KZT",-1300.0,KZT,Purchases,Qazaq Catering,Qazaq Catering,Kaspi Bank,kaspi_ru_2.pdf
2025-09-22,"- 1 350,00 KZT",-1350.0,KZT,Transfers,,Аружан Т.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-22,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,Аружан Т.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-23,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-09-23,"+ 4 300,00 KZT",4300.0,KZT,Replenishment,,Айдын О.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-23,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Пригород. Оплата проезда по QR,Avtobys. Пригород. Оплата проезда по QR,Kaspi Bank,kaspi_ru_2.pdf
2025-09-23,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,Мансур Д.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-23,"- 790,00 KZT",-790.0,KZT,Purchases,"ТОО ""BREND KZ 2000""","ТОО ""BREND KZ 2000""",Kaspi Bank,kaspi_ru_2.pdf
2025-09-23,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,Мансур Д.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-23,"- 2 580,00 KZT",-2580.0,KZT,Purchases,Green Food,Green Food,Kaspi Bank,kaspi_ru_2.pdf
2025-09-24,"+ 2 100,00 KZT",2100.0,KZT,Replenishment,,Айым Ш.,Kaspi Bank,kaspi_ru_2.pdf
2025-09-24,"- 2 100,00 KZT",-2100.0,KZT,Purchases,Супермаркет GALMART,Супермаркет GALMART,Kaspi Bank,kaspi_ru_2.pdf
2025-09-24,"- 1 350,00 KZT",-1350.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
2025-09-25,"- 369,00 KZT",-369.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru_2.pdf
2025-09-25,"- 1 790,00 KZT",-1790.0,KZT,Purchases,Corner Meal,Corner Meal,Kaspi Bank,kaspi_ru_2.pdf
