date,amount_raw,amount,currency,operation,merchant,details,bank,source_file
2025-05-18,"- 400,00 KZT",-400.0,KZT,Purchases,Парковка. ЖД вокзал «Астана 1»,Парковка. ЖД вокзал «Астана 1»,Kaspi Bank,kaspi_ru.pdf
2025-05-18,"- 500,00 KZT",-500.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru.pdf
2025-05-18,"- 1 010,00 KZT",-1010.0,KZT,Purchases,SAPA MARKET,SAPA MARKET,Kaspi Bank,kaspi_ru.pdf
2025-05-18,"- 600,00 KZT",-600.0,KZT,Transfers,,Ruslan A.,Kaspi Bank,kaspi_ru.pdf
2025-05-19,"- 1 900,00 KZT",-1900.0,KZT,Transfers,,Рустам А.,Kaspi Bank,kaspi_ru.pdf
2025-05-19,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-05-19,"- 1 400,00 KZT",-1400.0,KZT,Purchases,Миницен,Миницен,Kaspi Bank,kaspi_ru.pdf
2025-05-19,"- 200,00 KZT",-200.0,KZT,Others,,Отмена комиссии за перевод на карту др. банка,Kaspi Bank,kaspi_ru.pdf
2025-05-19,"- 3 000,00 KZT",-3000.0,KZT,Transfers,,На карту Freedom Finance Bank*1806,Kaspi Bank,kaspi_ru.pdf
2025-05-19,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Женискуль Е.,Kaspi Bank,kaspi_ru.pdf
2025-05-19,"+ 1 333,00 KZT",1333.0,KZT,Replenishment,,Interpay*Taxi,Kaspi Bank,kaspi_ru.pdf
2025-05-19,"- 23 759,50 KZT",-23759.5,KZT,Purchases,Wolt,Wolt,Kaspi Bank,kaspi_ru.pdf
2025-05-19,"+ 15 000,00 KZT",15000.0,KZT,Replenishment,,В Kaspi Банкомате,Kaspi Bank,kaspi_ru.pdf
2025-05-19,"- 2 400,00 KZT",-2400.0,KZT,Purchases,АЗС-8,АЗС-8,Kaspi Bank,kaspi_ru.pdf
2025-05-19,"- 327,50 KZT",-327.5,KZT,Transfers,,Əсем Ж.,Kaspi Bank,kaspi_ru.pdf
2025-05-21,"- 2 400,00 KZT",-2400.0,KZT,Transfers,,Рустем І.,Kaspi Bank,kaspi_ru.pdf
2025-05-21,"+ 2 400,00 KZT",2400.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-05-21,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,Алибек А.,Kaspi Bank,kaspi_ru.pdf
2025-05-22,"- 1 200,00 KZT",-1200.0,KZT,Transfers,,Рустем І.,Kaspi Bank,kaspi_ru.pdf
2025-05-22,"- 2 100,00 KZT",-2100.0,KZT,Transfers,,Рустем І.,Kaspi Bank,kaspi_ru.pdf
2025-05-22,"+ 2 100,00 KZT",2100.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-05-23,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,Ануар А.,Kaspi Bank,kaspi_ru.pdf
2025-05-23,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-05-23,"- 1 000,00 KZT",-1000.0,KZT,Purchases,«Куаныш»,«Куаныш»,Kaspi Bank,kaspi_ru.pdf
2025-05-23,"+ 1 000,00 KZT",1000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-05-23,"- 1 200,00 KZT",-1200.0,KZT,Transfers,,Амангелді А.,Kaspi Bank,kaspi_ru.pdf
2025-05-23,"+ 1 200,00 KZT",1200.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-05-23,"- 1 500,00 KZT",-1500.0,KZT,Transfers,,Алибек А.,Kaspi Bank,kaspi_ru.pdf
2025-05-23,"+ 1 500,00 KZT",1500.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-05-24,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,Найра Е.,Kaspi Bank,kaspi_ru.pdf
2025-05-24,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,Рустем І.,Kaspi Bank,kaspi_ru.pdf
2025-05-24,"+ 1 405,00 KZT",1405.0,KZT,Replenishment,,Алинур Т.,Kaspi Bank,kaspi_ru.pdf
2025-05-24,"- 8 440,00 KZT",-8440.0,KZT,Transfers,,Раушан М.,Kaspi Bank,kaspi_ru.pdf
2025-05-24,"- 5 834,93 KZT",-5834.93,KZT,Transfers,,Ольга К.,Kaspi Bank,kaspi_ru.pdf
2025-05-24,"+ 10 000,00 KZT",10000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-05-24,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"- 100,00 KZT",-100.0,KZT,Transfers,,Амангелді А.,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"- 500,00 KZT",-500.0,KZT,Transfers,,Амангелді А.,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"+ 600,00 KZT",600.0,KZT,Replenishment,,Амангелді А.,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"+ 600,00 KZT",600.0,KZT,Replenishment,,Аружан Б.,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"+ 1 200,00 KZT",1200.0,KZT,Replenishment,,Санжар С.,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"+ 600,00 KZT",600.0,KZT,Replenishment,,Карина Ж.,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"+ 1 200,00 KZT",1200.0,KZT,Replenishment,,Амангелді А.,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"- 5 381,00 KZT",-5381.0,KZT,Purchases,Magnum Cash&Carry,Magnum Cash&Carry,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"- 500,00 KZT",-500.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"- 500,00 KZT",-500.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"- 2 600,00 KZT",-2600.0,KZT,Transfers,,Нуржан Е.,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"- 18 000,00 KZT",-18000.0,KZT,Transfers,,Рахила И.,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"+ 18 000,00 KZT",18000.0,KZT,Replenishment,,Женискуль Е.,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"- 300,00 KZT",-300.0,KZT,Transfers,,Ерасыл Д.,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"- 190,00 KZT",-190.0,KZT,Purchases,YANDEX.GO SCOOTERS,YANDEX.GO SCOOTERS,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"- 15 358,07 KZT",-15358.07,KZT,Purchases,Wolt,Wolt,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"- 10 000,00 KZT",-10000.0,KZT,Transfers,,Рустем І.,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"- 2 070,00 KZT",-2070.0,KZT,Purchases,АЗС-8,АЗС-8,Kaspi Bank,kaspi_ru.pdf
2025-05-25,"+ 35 000,00 KZT",35000.0,KZT,Replenishment,,В Kaspi Банкомате,Kaspi Bank,kaspi_ru.pdf
2025-05-26,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,Серік С.,Kaspi Bank,kaspi_ru.pdf
2025-05-26,"- 500,00 KZT",-500.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru.pdf
2025-05-26,"- 500,00 KZT",-500.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru.pdf
2025-05-26,"- 645,00 KZT",-645.0,KZT,Transfers,,Мухаммед С.,Kaspi Bank,kaspi_ru.pdf
2025-05-26,"- 3 000,00 KZT",-3000.0,KZT,Purchases,"ТОО ""NURAIYA-ASTANA""","ТОО ""NURAIYA-ASTANA""",Kaspi Bank,kaspi_ru.pdf
2025-05-26,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Женискуль Е.,Kaspi Bank,kaspi_ru.pdf
2025-05-26,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-05-26,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-05-26,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-05-26,"- 2 000,00 KZT",-2000.0,KZT,Transfers,,Санжар С.,Kaspi Bank,kaspi_ru.pdf
2025-05-27,"- 3 805,00 KZT",-3805.0,KZT,Transfers,,Арман Б.,Kaspi Bank,kaspi_ru.pdf
2025-05-27,"+ 9 262,00 KZT",9262.0,KZT,Replenishment,,Еркежан И.,Kaspi Bank,kaspi_ru.pdf
2025-05-27,"- 10,00 KZT",-10.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru.pdf
2025-05-27,"- 1 265,00 KZT",-1265.0,KZT,Purchases,214 MyMart Арнау,214 MyMart Арнау,Kaspi Bank,kaspi_ru.pdf
2025-05-27,"- 5 729,10 KZT",-5729.1,KZT,Purchases,Wolt,Wolt,Kaspi Bank,kaspi_ru.pdf
2025-05-27,"+ 8 458,00 KZT",8458.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-05-27,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,В Kaspi Банкомате,Kaspi Bank,kaspi_ru.pdf
2025-05-27,"- 1 880,00 KZT",-1880.0,KZT,Purchases,Nomad Oil,Nomad Oil,Kaspi Bank,kaspi_ru.pdf
2025-05-27,"- 4 980,00 KZT",-4980.0,KZT,Purchases,Doner Club,Doner Club,Kaspi Bank,kaspi_ru.pdf
2025-05-27,"+ 3 034,00 KZT",3034.0,KZT,Replenishment,,Нурахмет Ш.,Kaspi Bank,kaspi_ru.pdf
2025-05-28,"- 6 180,00 KZT",-6180.0,KZT,Purchases,JJ Kinoroom,JJ Kinoroom,Kaspi Bank,kaspi_ru.pdf
2025-05-28,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-05-28,"- 1 450,00 KZT",-1450.0,KZT,Purchases,ИП Ералина,ИП Ералина,Kaspi Bank,kaspi_ru.pdf
2025-05-28,"+ 5 000,00 KZT",5000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-05-28,"- 1 040,00 KZT",-1040.0,KZT,Purchases,GG PHARMACY,GG PHARMACY,Kaspi Bank,kaspi_ru.pdf
2025-05-28,"- 660,00 KZT",-660.0,KZT,Purchases,Магазин Шар-Сауда,Магазин Шар-Сауда,Kaspi Bank,kaspi_ru.pdf
2025-05-28,"- 18 891,40 KZT",-18891.4,KZT,Purchases,Wolt,Wolt,Kaspi Bank,kaspi_ru.pdf
2025-05-28,"+ 15 000,00 KZT",15000.0,KZT,Replenishment,,В Kaspi Банкомате,Kaspi Bank,kaspi_ru.pdf
2025-05-28,"+ 2 220,00 KZT",2220.0,KZT,Replenishment,,Айтбек Ж.,Kaspi Bank,kaspi_ru.pdf
2025-05-28,"- 500,00 KZT",-500.0,KZT,Transfers,,Гулизар Л.,Kaspi Bank,kaspi_ru.pdf
2025-05-28,"- 3 500,00 KZT",-3500.0,KZT,Purchases,AZS Z-22,AZS Z-22,Kaspi Bank,kaspi_ru.pdf
2025-05-30,"- 3 138,00 KZT",-3138.0,KZT,Purchases,Аптека Альфамед,Аптека Альфамед,Kaspi Bank,kaspi_ru.pdf
2025-05-30,"+ 3 130,00 KZT",3130.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-05-30,"- 680,00 KZT",-680.0,KZT,Transfers,,Дастан Т.,Kaspi Bank,kaspi_ru.pdf
2025-05-31,"- 10,00 KZT",-10.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru.pdf
2025-05-31,"- 1 300,00 KZT",-1300.0,KZT,Transfers,,Нуржан Е.,Kaspi Bank,kaspi_ru.pdf
2025-05-31,"+ 1 300,00 KZT",1300.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-05-31,"- 100,00 KZT",-100.0,KZT,Purchases,Оплата парковки Астаны,Оплата парковки Астаны,Kaspi Bank,kaspi_ru.pdf
2025-06-01,"- 4 000,00 KZT",-4000.0,KZT,Purchases,"ИП ""КИНА""","ИП ""КИНА""",Kaspi Bank,kaspi_ru.pdf
2025-06-01,"+ 800,00 KZT",800.0,KZT,Replenishment,,Алибек А.,Kaspi Bank,kaspi_ru.pdf
2025-06-01,"+ 800,00 KZT",800.0,KZT,Replenishment,,Амангелді А.,Kaspi Bank,kaspi_ru.pdf
2025-06-01,"+ 800,00 KZT",800.0,KZT,Replenishment,,Нұрлан М.,Kaspi Bank,kaspi_ru.pdf
2025-06-01,"+ 800,00 KZT",800.0,KZT,Replenishment,,Рустем І.,Kaspi Bank,kaspi_ru.pdf
2025-06-02,"- 3 000,00 KZT",-3000.0,KZT,Purchases,"ТОО ""NURAIYA-ASTANA""","ТОО ""NURAIYA-ASTANA""",Kaspi Bank,kaspi_ru.pdf
2025-06-02,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Женискуль Е.,Kaspi Bank,kaspi_ru.pdf
2025-06-02,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-06-02,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-06-02,"+ 240,00 KZT",240.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-06-02,"- 120,00 KZT",-120.0,KZT,Purchases,ИП ДИНИСЛАМ,ИП ДИНИСЛАМ,Kaspi Bank,kaspi_ru.pdf
2025-06-02,"+ 120,00 KZT",120.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-06-03,"+ 15 500,00 KZT",15500.0,KZT,Replenishment,,В Kaspi Банкомате,Kaspi Bank,kaspi_ru.pdf
2025-06-03,"- 100,00 KZT",-100.0,KZT,Transfers,,Нұрали Д.,Kaspi Bank,kaspi_ru.pdf
2025-06-04,"- 4 500,00 KZT",-4500.0,KZT,Purchases,"Филиал ТОО ""Гелиос"" в городе Астана АЗС 14","Филиал ТОО ""Гелиос"" в городе Астана АЗС 14",Kaspi Bank,kaspi_ru.pdf
2025-06-04,"+ 1 500,00 KZT",1500.0,KZT,Replenishment,,Нұрлан М.,Kaspi Bank,kaspi_ru.pdf
2025-06-04,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Женискуль Е.,Kaspi Bank,kaspi_ru.pdf
2025-06-04,"- 700,00 KZT",-700.0,KZT,Transfers,,Амангелді А.,Kaspi Bank,kaspi_ru.pdf
2025-06-04,"- 12 750,00 KZT",-12750.0,KZT,Transfers,,Амангелді А.,Kaspi Bank,kaspi_ru.pdf
2025-06-04,"+ 12 750,00 KZT",12750.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-06-04,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-06-04,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-06-04,"- 10 448,00 KZT",-10448.0,KZT,Purchases,Wolt,Wolt,Kaspi Bank,kaspi_ru.pdf
2025-06-05,"- 2 000,00 KZT",-2000.0,KZT,Transfers,,Нұрали Д.,Kaspi Bank,kaspi_ru.pdf
2025-06-05,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-06-05,"- 1 000,00 KZT",-1000.0,KZT,Purchases,ип абилтаева,ип абилтаева,Kaspi Bank,kaspi_ru.pdf
2025-06-05,"- 300,00 KZT",-300.0,KZT,Purchases,Нан,Нан,Kaspi Bank,kaspi_ru.pdf
2025-06-05,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,Амангелді А.,Kaspi Bank,kaspi_ru.pdf
2025-06-05,"- 460,00 KZT",-460.0,KZT,Purchases,ТӨРЕ МАРКЕТ,ТӨРЕ МАРКЕТ,Kaspi Bank,kaspi_ru.pdf
2025-06-05,"+ 1 200,00 KZT",1200.0,KZT,Replenishment,,Женискуль Е.,Kaspi Bank,kaspi_ru.pdf
2025-06-05,"- 1 402,00 KZT",-1402.0,KZT,Transfers,,Касымбек Ж.,Kaspi Bank,kaspi_ru.pdf
2025-06-05,"- 2 301,00 KZT",-2301.0,KZT,Purchases,TapTatti Retail Expo,TapTatti Retail Expo,Kaspi Bank,kaspi_ru.pdf
2025-06-05,"+ 2 500,00 KZT",2500.0,KZT,Replenishment,,Женискуль Е.,Kaspi Bank,kaspi_ru.pdf
2025-06-06,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-06-07,"+ 5 210,00 KZT",5210.0,KZT,Replenishment,,Interpay*Taxi,Kaspi Bank,kaspi_ru.pdf
2025-06-07,"+ 1 320,00 KZT",1320.0,KZT,Replenishment,,Мейірман Ж.,Kaspi Bank,kaspi_ru.pdf
2025-06-07,"- 200,00 KZT",-200.0,KZT,Transfers,,Ерасыл Д.,Kaspi Bank,kaspi_ru.pdf
2025-06-07,"+ 700,00 KZT",700.0,KZT,Replenishment,,Амангелді А.,Kaspi Bank,kaspi_ru.pdf
2025-06-08,"- 4 220,00 KZT",-4220.0,KZT,Purchases,Шаурма Food интернет сайт,Шаурма Food интернет сайт,Kaspi Bank,kaspi_ru.pdf
2025-06-08,"- 500,00 KZT",-500.0,KZT,Transfers,,Айдос Д.,Kaspi Bank,kaspi_ru.pdf
2025-06-08,"+ 500,00 KZT",500.0,KZT,Replenishment,,Айдос Д.,Kaspi Bank,kaspi_ru.pdf
2025-06-09,"- 350,00 KZT",-350.0,KZT,Transfers,,Амангелді А.,Kaspi Bank,kaspi_ru.pdf
2025-06-09,"+ 1 700,00 KZT",1700.0,KZT,Replenishment,,Амангелді А.,Kaspi Bank,kaspi_ru.pdf
2025-06-09,"- 3 000,00 KZT",-3000.0,KZT,Purchases,Daskinburger,Daskinburger,Kaspi Bank,kaspi_ru.pdf
2025-06-09,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-06-09,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-06-09,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-06-09,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-06-09,"- 4 690,00 KZT",-4690.0,KZT,Purchases,izi,izi,Kaspi Bank,kaspi_ru.pdf
2025-06-09,"+ 4 663,12 KZT",4663.12,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-06-10,"+ 2 700,00 KZT",2700.0,KZT,Replenishment,,Əділет З.,Kaspi Bank,kaspi_ru.pdf
2025-06-10,"+ 2 060,00 KZT",2060.0,KZT,Replenishment,,Асел М.,Kaspi Bank,kaspi_ru.pdf
2025-06-10,"- 3 000,00 KZT",-3000.0,KZT,Purchases,"ТОО ""NURAIYA-ASTANA""","ТОО ""NURAIYA-ASTANA""",Kaspi Bank,kaspi_ru.pdf
2025-06-10,"+ 3 000,00 KZT",3000.0,KZT,Replenishment,,Женискуль Е.,Kaspi Bank,kaspi_ru.pdf
2025-06-10,"- 2 400,00 KZT",-2400.0,KZT,Purchases,Daskinburger,Daskinburger,Kaspi Bank,kaspi_ru.pdf
2025-06-10,"+ 2 400,00 KZT",2400.0,KZT,Replenishment,,Ұлжан Т.,Kaspi Bank,kaspi_ru.pdf
2025-06-11,"- 10 099,50 KZT",-10099.5,KZT,Purchases,Wolt,Wolt,Kaspi Bank,kaspi_ru.pdf
2025-06-11,"+ 7 544,00 KZT",7544.0,KZT,Replenishment,,Назгуль Д.,Kaspi Bank,kaspi_ru.pdf
2025-06-11,"+ 2 555,00 KZT",2555.0,KZT,Replenishment,,Жанна А.,Kaspi Bank,kaspi_ru.pdf
2025-06-11,"+ 2 300,00 KZT",2300.0,KZT,Replenishment,,Нұрлан М.,Kaspi Bank,kaspi_ru.pdf
2025-06-11,"+ 1 400,00 KZT",1400.0,KZT,Replenishment,,Рустем І.,Kaspi Bank,kaspi_ru.pdf
2025-06-11,"- 6 505,00 KZT",-6505.0,KZT,Transfers,,Дариха Н.,Kaspi Bank,kaspi_ru.pdf
2025-06-11,"+ 1 250,00 KZT",1250.0,KZT,Replenishment,,Амангелді А.,Kaspi Bank,kaspi_ru.pdf
2025-06-11,"- 1 350,00 KZT",-1350.0,KZT,Transfers,,Нұрлан М.,Kaspi Bank,kaspi_ru.pdf
2025-06-11,"+ 14 325,00 KZT",14325.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-06-11,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-06-11,"- 3 500,00 KZT",-3500.0,KZT,Purchases,"Филиал ТОО ""Гелиос"" в городе Астана АЗС 14","Филиал ТОО ""Гелиос"" в городе Астана АЗС 14",Kaspi Bank,kaspi_ru.pdf
2025-06-11,"+ 2 500,00 KZT",2500.0,KZT,Replenishment,,Талхат Т.,Kaspi Bank,kaspi_ru.pdf
2025-06-11,"- 7 151,00 KZT",-7151.0,KZT,Purchases,Wolt,Wolt,Kaspi Bank,kaspi_ru.pdf
2025-06-11,"+ 7 151,00 KZT",7151.0,KZT,Replenishment,,Нурай А.,Kaspi Bank,kaspi_ru.pdf
2025-06-11,"- 20 965,00 KZT",-20965.0,KZT,Purchases,Wolt,Wolt,Kaspi Bank,kaspi_ru.pdf
2025-06-11,"- 140,00 KZT",-140.0,KZT,Transfers,,Сабит Е.,Kaspi Bank,kaspi_ru.pdf
2025-06-11,"+ 16 000,00 KZT",16000.0,KZT,Replenishment,,В Kaspi Банкомате,Kaspi Bank,kaspi_ru.pdf
2025-06-12,"- 3 500,00 KZT",-3500.0,KZT,Purchases,Z-313 г. Астана,Z-313 г. Астана,Kaspi Bank,kaspi_ru.pdf
2025-06-12,"- 1 080,00 KZT",-1080.0,KZT,Purchases,lh market,lh market,Kaspi Bank,kaspi_ru.pdf
2025-06-12,"+ 2 500,00 KZT",2500.0,KZT,Replenishment,,Женискуль Е.,Kaspi Bank,kaspi_ru.pdf
2025-06-12,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru.pdf
2025-06-12,"- 1 000,00 KZT",-1000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru.pdf
2025-06-12,"+ 1 500,00 KZT",1500.0,KZT,Replenishment,,Алмас Б.,Kaspi Bank,kaspi_ru.pdf
2025-06-12,"- 14 687,00 KZT",-14687.0,KZT,Transfers,,Оплата Kaspi Кредита,Kaspi Bank,kaspi_ru.pdf
2025-06-12,"- 37 488,00 KZT",-37488.0,KZT,Transfers,,Оплата Kaspi Red,Kaspi Bank,kaspi_ru.pdf
2025-06-12,"+ 35 000,00 KZT",35000.0,KZT,Replenishment,,Кредит Наличными,Kaspi Bank,kaspi_ru.pdf
2025-06-12,"- 11 400,00 KZT",-11400.0,KZT,Transfers,,Оплата Kaspi Кредита,Kaspi Bank,kaspi_ru.pdf
2025-06-12,"+ 9 798,00 KZT",9798.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
2025-06-12,"+ 11 400,00 KZT",11400.0,KZT,Replenishment,,Алмас Б.,Kaspi Bank,kaspi_ru.pdf
2025-06-12,"+ 1 566,00 KZT",1566.0,KZT,Replenishment,,Interpay*Taxi,Kaspi Bank,kaspi_ru.pdf
2025-06-12,"- 3 399,00 KZT",-3399.0,KZT,Purchases,Wolt,Wolt,Kaspi Bank,kaspi_ru.pdf
2025-06-12,"- 2 930,00 KZT",-2930.0,KZT,Purchases,Z-13 Астана,Z-13 Астана,Kaspi Bank,kaspi_ru.pdf
2025-06-12,"+ 3 400,00 KZT",3400.0,KZT,Replenishment,,Аяжан И.,Kaspi Bank,kaspi_ru.pdf
2025-06-13,"+ 1 770,00 KZT",1770.0,KZT,Replenishment,,Динара А.,Kaspi Bank,kaspi_ru.pdf
2025-06-13,"- 70,00 KZT",-70.0,KZT,Purchases,ип абилтаева,ип абилтаева,Kaspi Bank,kaspi_ru.pdf
2025-06-13,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-06-13,"- 110,00 KZT",-110.0,KZT,Purchases,Avtobys. Оплата проезда по QR,Avtobys. Оплата проезда по QR,Kaspi Bank,kaspi_ru.pdf
2025-06-14,"- 2 500,00 KZT",-2500.0,KZT,Transfers,,Санжар С.,Kaspi Bank,kaspi_ru.pdf
2025-06-14,"+ 1 880,00 KZT",1880.0,KZT,Replenishment,,Женис М.,Kaspi Bank,kaspi_ru.pdf
2025-06-14,"- 3 000,00 KZT",-3000.0,KZT,Purchases,"ТОО ""NURAIYA-ASTANA""","ТОО ""NURAIYA-ASTANA""",Kaspi Bank,kaspi_ru.pdf
2025-06-14,"+ 2 000,00 KZT",2000.0,KZT,Replenishment,,Əли И.,Kaspi Bank,kaspi_ru.pdf
2025-06-14,"- 10,00 KZT",-10.0,KZT,Purchases,Аппарат самообслуживания,Аппарат самообслуживания,Kaspi Bank,kaspi_ru.pdf
2025-06-14,"+ 1 720,00 KZT",1720.0,KZT,Replenishment,,Марьямкул Д.,Kaspi Bank,kaspi_ru.pdf
2025-06-14,"+ 840,00 KZT",840.0,KZT,Replenishment,,Лаура М.,Kaspi Bank,kaspi_ru.pdf
2025-06-14,"+ 1 590,00 KZT",1590.0,KZT,Replenishment,,Ботакоз Е.,Kaspi Bank,kaspi_ru.pdf
2025-06-14,"+ 1 500,00 KZT",1500.0,KZT,Replenishment,,Шахноза А.,Kaspi Bank,kaspi_ru.pdf
2025-06-14,"- 3 000,00 KZT",-3000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru.pdf
2025-06-14,"- 5 000,00 KZT",-5000.0,KZT,Transfers,,На Kaspi Депозит,Kaspi Bank,kaspi_ru.pdf
2025-06-14,"+ 2 994,00 KZT",2994.0,KZT,Replenishment,,С карты другого банка,Kaspi Bank,kaspi_ru.pdf
